address,aa,bb,cc,label
邵阳市双清区东风路街道宝庆东路,43,05,02,完整
双清区小江湖街道晏家垅社区,43,05,02,截断
邵阳双清龙须塘街道五里牌,43,05,02,省略市+简称
双清区高崇山镇短陂桥村,43,05,02,省略省市
湖南双清区渡头桥镇新渡村,43,05,02,省略市
双清区火车战乡红旗路,43,05,02,同音错误
胡南省邵阳市双清区东风路街道,43,05,02,编辑距离错误
火车站乡双清区湖南省邵阳市,43,05,02,顺序混乱
双青区龙须塘街道邵阳湖南,43,05,02,同音+顺序混乱
湖南省邵阳市大祥区红旗路街道宝庆中路22号,43,05,03,完整
邵阳市大祥区板桥乡蔡家村,43,05,03,完整
大祥区城南街道茅坪社区,43,05,03,截断
邵阳大祥百春庵街道西外街,43,05,03,省略市+简称
大祥区雨溪街道唐四村,43,05,03,省略省市
湖南大祥区罗市镇雷湾村,43,05,03,省略市
大祥区红期路街道宝庆中路,43,05,03,同音错误
胡南省邵阳市大祥区板桥乡,43,05,03,编辑距离错误
红旗路街道大祥区湖南省邵阳市,43,05,03,顺序混乱
大详区城南街道邵阳湖南,43,05,03,同音+顺序混乱
湖南省邵阳市北塔区新滩镇街道魏源西路5号,43,05,11,完整
邵阳市北塔区陈家桥乡万桥社区,43,05,11,完整
北塔区状元洲街道资园社区,43,05,11,截断
邵阳北塔田江街道高撑村,43,05,11,省略市+简称
北塔区茶元头街道枫林村,43,05,11,省略省市
湖南北塔区状元洲街道江北大道,43,05,11,省略市
北塔区新摊镇街道魏源西路,43,05,11,同音错误
胡南省邵阳市北塔区陈家桥乡,43,05,11,编辑距离错误
新滩镇街道北塔区湖南省邵阳市,43,05,11,顺序混乱
北他区田江街道邵阳湖南,43,05,11,同音+顺序混乱
湖南省新邵县酿溪镇大新街19号,43,05,22,完整
邵阳市新邵县坪上镇坪上村,43,05,22,完整
新邵县寸石镇寸石村,43,05,22,截断
邵阳新邵龙溪铺镇龙溪铺村,43,05,22,省略市+简称
新邵县巨口铺镇巨口村,43,05,22,省略省市
湖南新邵县严塘镇严塘村,43,05,22,省略市
新邵县酿溪填大新街,43,05,22,同音错误
胡南省邵阳市新邵县坪上镇,43,05,22,编辑距离错误
酿溪镇新邵县湖南省邵阳市,43,05,22,顺序混乱
新邵悬龙溪铺镇邵阳湖南,43,05,22,同音+顺序混乱
湖南省邵阳县塘渡口镇振羽大道60号,43,05,23,完整
邵阳市邵阳县五峰铺镇五峰铺社区,43,05,23,完整
邵阳县白仓镇白仓社区,43,05,23,截断
邵阳邵阳下花桥镇长阳村,43,05,23,省略市+简称
邵阳县岩口铺镇岩口村,43,05,23,省略省市
湖南邵阳县长乐乡长乐村,43,05,23,省略市
邵阳县塘渡口填振羽大道,43,05,23,同音错误
胡南省邵阳市邵阳县五峰铺镇,43,05,23,编辑距离错误
塘渡口镇邵阳县湖南省邵阳市,43,05,23,顺序混乱
邵阳悬下花桥镇邵阳湖南,43,05,23,同音+顺序混乱
湖南省隆回县桃洪镇桃洪中路88号,43,05,24,完整
邵阳市隆回县金石桥镇金石桥村,43,05,24,完整
隆回县六都寨镇六都寨社区,43,05,24,截断
邵阳隆回滩头镇滩头村,43,05,24,省略市+简称
隆回县小沙江镇肖家垅村,43,05,24,省略省市
湖南隆回县虎形山瑶族乡万贯冲村,43,05,24,省略市
隆回县桃红镇桃洪中路,43,05,24,同音错误
胡南省邵阳市隆回县金石桥镇,43,05,24,编辑距离错误
桃洪镇隆回县湖南省邵阳市,43,05,24,顺序混乱
龙回县滩头镇邵阳湖南,43,05,24,同音+顺序混乱
湖南省洞口县文昌街道桔城路35号,43,05,25,完整
邵阳市洞口县高沙镇高沙社区,43,05,25,完整
洞口县山门镇山门村,43,05,25,截断
邵阳洞口石江镇石江村,43,05,25,省略市+简称
洞口县罗溪瑶族乡宝瑶村,43,05,25,省略省市
湖南洞口县毓兰镇毓兰村,43,05,25,省略市
洞口县文冒街道桔城路,43,05,25,同音错误
胡南省邵阳市洞口县高沙镇,43,05,25,编辑距离错误
文昌街道洞口县湖南省邵阳市,43,05,25,顺序混乱
洞囗县山门镇邵阳湖南,43,05,25,同音+顺序混乱
湖南省绥宁县绿洲大道长铺子街道1号,43,05,27,完整
邵阳市绥宁县武阳镇武阳村,43,05,27,完整
绥宁县东山侗族乡东山村,43,05,27,截断
邵阳绥宁李熙桥镇李熙村,43,05,27,省略市+简称
绥宁县寨市苗族侗族乡寨市村,43,05,27,省略省市
湖南绥宁县乐安铺苗族侗族乡大团村,43,05,27,省略市
绥宁县绿州大道长铺子街道,43,05,27,同音错误
胡南省邵阳市绥宁县武阳镇,43,05,27,编辑距离错误
长铺子街道绥宁县湖南省邵阳市,43,05,27,顺序混乱
绥宁悬李熙桥镇邵阳湖南,43,05,27,同音+顺序混乱
湖南省新宁县金石镇春风路46号,43,05,28,完整
邵阳市新宁县回龙寺镇回龙村,43,05,28,完整
新宁县黄龙镇黄龙村,43,05,28,截断
邵阳新宁崀山镇窑市村,43,05,28,省略市+简称
新宁县一渡水镇一渡水村,43,05,28,省略省市
湖南新宁县飞仙桥乡飞仙桥村,43,05,28,省略市
新宁县金市街道春风路,43,05,28,同音错误
胡南省邵阳市新宁县回龙寺镇,43,05,28,编辑距离错误
金石镇新宁县湖南省邵阳市,43,05,28,顺序混乱
新宁悬崀山镇邵阳湖南,43,05,28,同音+顺序混乱
湖南省城步苗族自治县儒林镇人民路11号,43,05,29,完整
邵阳市城步苗族自治县西岩镇西岩社区,43,05,29,完整
城步县丹口镇丹口村,43,05,29,截断
邵阳城步汀坪乡汀坪村,43,05,29,省略市+简称
城步县长安营镇长安营村,43,05,29,省略省市
湖南城步县白毛坪镇白毛坪村,43,05,29,省略市
城步县儒林镇人名路,43,05,29,同音错误
胡南省邵阳市城步苗族自治县西岩镇,43,05,29,编辑距离错误
儒林镇城步苗族自治县湖南省邵阳市,43,05,29,顺序混乱
城步县丹口镇邵阳湖南,43,05,29,同音+顺序混乱
湖南省武冈市迎春亭街道都梁路28号,43,05,81,完整
邵阳市武冈市邓家铺镇邓家铺社区,43,05,81,完整
武冈市湾头桥镇湾头桥村,43,05,81,截断
邵阳武冈荆竹铺镇荆竹村,43,05,81,省略市+简称
武冈市邓元泰镇邓元泰村,43,05,81,省略省市
湖南武冈市辕门口街道旱西门,43,05,81,省略市
武冈市迎春停街道都梁路,43,05,81,同音错误
胡南省邵阳市武冈市邓家铺镇,43,05,81,编辑距离错误
迎春亭街道武冈市湖南省邵阳市,43,05,81,顺序混乱
武岗市湾头桥镇邵阳湖南,43,05,81,同音+顺序混乱
湖南省邵东市两市塘街道兴和路33号,43,05,82,完整
邵阳市邵东市廉桥镇廉桥村,43,05,82,完整
邵东市火厂坪镇火厂坪社区,43,05,82,截断
邵阳邵东仙槎桥镇仙槎桥村,43,05,82,省略市+简称
邵东市牛马司镇牛马司村,43,05,82,省略省市
湖南邵东市九龙岭镇复兴村,43,05,82,省略市
邵东市两市镇街道兴和路,43,05,82,同音错误
胡南省邵阳市邵东市廉桥镇,43,05,82,编辑距离错误
广东省广州市越秀区农林街道农林上路1号,44,01,04,完整
广州越秀区农林街道农林上路社区,44,01,04,省略省
越秀区农林街道农林上路,44,01,04,省略省市
广东越秀农林农林上路,44,01,04,省略市+简称
广州市雨秀区农林街道农林上路,44,01,04,同音错误
渐州市越秀区农林街道农林上路,44,01,04,编辑距离错误
农林街道农林上路越秀区广州市,44,01,04,顺序混乱
雨秀区农林街道农林上路广州,44,01,04,同音+顺序混乱
广东省广州市海珠区南华西街道海天社区,44,01,05,完整
广州海珠区南华西街道海天社区,44,01,05,省略省
海珠区南华西街道海天,44,01,05,省略省市
广东海珠南华西海天,44,01,05,省略市+简称
广州市海株区南华西街道海天社区,44,01,05,同音错误
广州市南华西街道海珠区海天,44,01,05,顺序混乱
广东省广州市荔湾区龙津街道华福社区,44,01,03,完整
荔湾龙津街道华福社区,44,01,03,省略省
龙津街道华福社区荔湾区,44,01,03,顺序混乱
广东省广州市天河区猎德街道猎德社区,44,01,06,完整
广州天河猎德街道猎德社区,44,01,06,省略省
天河区猎德社区,44,01,06,省略省市
广东天河猎德猎德,44,01,06,省略市+简称
广州市天合区猎德街道猎德社区,44,01,06,同音错误
猎德社区猎德街道天河区广州,44,01,06,顺序混乱
广东省广州市白云区钟落潭镇龙岗村,44,01,11,完整
广州白云区钟落潭镇龙岗村,44,01,11,省略省
白云区钟落潭镇龙岗,44,01,11,省略省市
广东白云钟落潭龙岗,44,01,11,省略市+简称
广州市白运区钟落潭镇龙岗村,44,01,11,同音错误
钟落潭镇龙岗村白云区广州市,44,01,11,顺序混乱
广东省广州市黄埔区云埔街道爱特城社区,44,01,12,完整
广州黄埔云埔街道爱特城社区,44,01,12,省略省
黄埔区云埔街道爱特城,44,01,12,省略省市
广东黄埔云埔爱特城,44,01,12,省略市+简称
广州市黄莆区云埔街道爱特城社区,44,01,12,同音错误
云埔街道爱特城黄埔区广州,44,01,12,顺序混乱
广东省广州市番禺区市桥街先锋社区,44,01,13,完整
广州番禺区市桥街先锋社区,44,01,13,省略省
番禺区市桥街先锋,44,01,13,省略省市
广东番禺市桥先锋,44,01,13,省略市+简称
广州市潘禺区市桥街先锋社区,44,01,13,同音错误
市桥街先锋社区番禺区广州市,44,01,13,顺序混乱
广东省广州市花都区花城街道牡丹社区,44,01,14,完整
广州花都花城街道牡丹社区,44,01,14,省略省
花都区花城街道牡丹,44,01,14,省略省市
广东花都花城牡丹,44,01,14,省略市+简称
广州市花部区花城街道牡丹社区,44,01,14,同音错误
花城街道牡丹花都区广州,44,01,14,顺序混乱
广东省广州市南沙区珠江街西新社区,44,01,15,完整
广州南沙珠江街西新社区,44,01,15,省略省
南沙区珠江街西新,44,01,15,省略省市
广东南沙珠江西新,44,01,15,省略市+简称
广州市南莎区珠江街西新社区,44,01,15,同音错误
珠江街西新南沙区广州市,44,01,15,顺序混乱
广东省广州市从化区城郊街道河滨北社区,44,01,17,完整
广州从化城郊街道河滨北社区,44,01,17,省略省
从化区城郊街道河滨北,44,01,17,省略省市
广东从化城郊河滨北,44,01,17,省略市+简称
广州市从华区城郊街道河滨北社区,44,01,17,同音错误
城郊街道河滨北从化区广州,44,01,17,顺序混乱
广东省广州市增城区永宁街道凤宁社区,44,01,18,完整
广州增城永宁街道凤宁社区,44,01,18,省略省
增城区永宁街道凤宁,44,01,18,省略省市
广东增城永宁凤宁,44,01,18,省略市+简称
广州市曾城区永宁街道凤宁社区,44,01,18,同音错误
永宁街道凤宁增城区广州,44,01,18,顺序混乱
广东省深圳市罗湖区桂园街道松园社区,44,03,03,完整
深圳罗湖桂园街道松园社区,44,03,03,省略省
罗湖区桂园街道松园,44,03,03,省略省市
广东罗湖桂园松园,44,03,03,省略市+简称
深圳市罗胡区桂园街道松园社区,44,03,03,同音错误
桂园街道松园罗湖区深圳,44,03,03,顺序混乱
广东省深圳市福田区园岭街道长城社区,44,03,04,完整
深圳福田园岭街道长城社区,44,03,04,省略省
福田区园岭街道长城,44,03,04,省略省市
广东福田园岭长城,44,03,04,省略市+简称
深圳市付田区园岭街道长城社区,44,03,04,同音错误
园岭街道长城福田区深圳,44,03,04,顺序混乱
广东省深圳市南山区沙河街道高发社区,44,03,05,完整
深圳南山沙河街道高发社区,44,03,05,省略省
南山区沙河街道高发,44,03,05,省略省市
广东南山沙河高发,44,03,05,省略市+简称
深圳市南山区沙河街道高发社区,44,03,05,同音错误
沙河街道高发南山区深圳,44,03,05,顺序混乱
广东省深圳市宝安区西乡街道福中福社区,44,03,06,完整
深圳宝安西乡街道福中福社区,44,03,06,省略省
宝安区西乡街道福中福,44,03,06,省略省市
广东宝安西乡福中福,44,03,06,省略市+简称
深圳市宝按区西乡街道福中福社区,44,03,06,同音错误
西乡街道福中福宝安区深圳,44,03,06,顺序混乱
广东省深圳市龙岗区坂田街道四季花城社区,44,03,07,完整
深圳龙岗坂田街道四季花城社区,44,03,07,省略省
龙岗区坂田街道四季花城,44,03,07,省略省市
广东龙岗坂田四季花城,44,03,07,省略市+简称
深圳市龙刚区坂田街道四季花城社区,44,03,07,同音错误
坂田街道四季花城龙岗区深圳,44,03,07,顺序混乱
广东省深圳市盐田区梅沙街道滨海社区,44,03,08,完整
深圳盐田梅沙街道滨海社区,44,03,08,省略省
盐田区梅沙街道滨海,44,03,08,省略省市
广东盐田梅沙滨海,44,03,08,省略市+简称
深圳市盐田区梅纱街道滨海社区,44,03,08,同音错误
梅沙街道滨海盐田区深圳,44,03,08,顺序混乱
广东省深圳市龙华区大浪街道龙平社区,44,03,09,完整
深圳龙华大浪街道龙平社区,44,03,09,省略省
龙华区大浪街道龙平,44,03,09,省略省市
广东龙华大浪龙平,44,03,09,省略市+简称
深圳市龙华区大浪街道龙平社区,44,03,09,同音错误
大浪街道龙平龙华区深圳,44,03,09,顺序混乱
广东省深圳市坪山区坑梓街道坑梓社区,44,03,10,完整
深圳坪山坑梓街道坑梓社区,44,03,10,省略省
坪山区坑梓街道坑梓,44,03,10,省略省市
广东坪山坑梓坑梓,44,03,10,省略市+简称
深圳市平山区坑梓街道坑梓社区,44,03,10,同音错误
坑梓街道坑梓坪山区深圳,44,03,10,顺序混乱
广东省深圳市光明区光明街道迳口社区,44,03,11,完整
深圳光明光明街道迳口社区,44,03,11,省略省
光明区光明街道迳口,44,03,11,省略省市
广东光明光明迳口,44,03,11,省略市+简称
深圳市光名区光明街道迳口社区,44,03,11,同音错误
光明街道迳口光明区深圳,44,03,11,顺序混乱
广东省珠海市香洲区湾仔街道湾仔社区,44,04,02,完整
珠海香洲湾仔街道湾仔社区,44,04,02,省略省
香洲区湾仔街道湾仔,44,04,02,省略省市
广东香洲湾仔湾仔,44,04,02,省略市+简称
珠海市香州区的湾仔街道湾仔社区,44,04,02,同音错误
湾仔街道湾仔香洲区珠海,44,04,02,顺序混乱
广东省珠海市斗门区白藤街道家和社区,44,04,03,完整
珠海斗门白藤街道家和社区,44,04,03,省略省
斗门区白藤街道家和,44,04,03,省略省市
广东斗门白藤家和,44,04,03,省略市+简称
珠海市头门区白藤街道家和社区,44,04,03,同音错误
白藤街道家和斗门区珠海,44,04,03,顺序混乱
广东省珠海市金湾区三灶镇三灶社区,44,04,04,完整
珠海金湾三灶镇三灶社区,44,04,04,省略省
金湾区三灶镇三灶,44,04,04,省略省市
广东金湾三灶三灶,44,04,04,省略市+简称
珠海市金弯区三灶镇三灶社区,44,04,04,同音错误
三灶镇三灶金湾区珠海,44,04,04,顺序混乱
广东省汕头市龙湖区东方街道滨海社区,44,05,07,完整
汕头龙湖东方街道滨海社区,44,05,07,省略省
龙湖区东方街道滨海,44,05,07,省略省市
广东龙湖东方滨海,44,05,07,省略市+简称
汕头市隆湖区东方街道滨海社区,44,05,07,同音错误
东方街道滨海龙湖区汕头,44,05,07,顺序混乱
广东省汕头市金平区东方街道滨海社区,44,05,11,完整
汕头金平东方街道滨海社区,44,05,11,省略省
金平区东方街道滨海,44,05,11,省略省市
广东金平东方滨海,44,05,11,省略市+简称
汕头市金苹区东方街道滨海社区,44,05,11,同音错误
东方街道滨海金平区汕头,44,05,11,顺序混乱
广东省汕头市潮阳区铜盂镇凤壶村,44,05,13,完整
汕头潮阳铜盂镇凤壶村,44,05,13,省略省
潮阳区铜盂镇凤壶,44,05,13,省略省市
广东潮阳铜盂凤壶,44,05,13,省略市+简称
汕头市朝阳区铜盂镇凤壶村,44,05,13,同音错误
铜盂镇凤壶潮阳区汕头,44,05,13,顺序混乱
广东省汕头市澄海区澄华街道华文社区,44,05,15,完整
汕头澄海澄华街道华文社区,44,05,15,省略省
澄海区澄华街道华文,44,05,15,省略省市
广东澄海澄华华文,44,05,15,省略市+简称
汕头市成海区澄华街道华文社区,44,05,15,同音错误
澄华街道华文澄海区汕头,44,05,15,顺序混乱
广东省汕头市南澳县云澳镇中柱村,44,05,23,完整
汕头南澳云澳镇中柱村,44,05,23,省略省
南澳县云澳镇中柱,44,05,23,省略省市
广东南澳云澳中柱,44,05,23,省略市+简称
汕头市南奥县云澳镇中柱村,44,05,23,同音错误
云澳镇中柱南澳县汕头,44,05,23,顺序混乱
广东省佛山市禅城区石湾镇街道丽豪社区,44,06,04,完整
佛山禅城石湾镇街道丽豪社区,44,06,04,省略省
禅城区石湾镇街道丽豪,44,06,04,省略省市
广东禅城石湾丽豪,44,06,04,省略市+简称
佛山市婵城区石湾镇街道丽豪社区,44,06,04,同音错误
石湾镇街道丽豪禅城区佛山,44,06,04,顺序混乱
广东省佛山市南海区里水镇河村社区,44,06,05,完整
佛山南海里水镇河村社区,44,06,05,省略省
南海区里水镇河村,44,06,05,省略省市
广东南海里水河村,44,06,05,省略市+简称
佛山市南嗨区里水镇河村社区,44,06,05,同音错误
里水镇河村南海区佛山,44,06,05,顺序混乱
广东省佛山市顺德区北滘镇黄龙村,44,06,06,完整
佛山顺德北滘镇黄龙村,44,06,06,省略省
顺德区北滘镇黄龙,44,06,06,省略省市
广东顺德北滘黄龙,44,06,06,省略市+简称
佛山市顺得区北滘镇黄龙村,44,06,06,同音错误
北滘镇黄龙顺德区佛山,44,06,06,顺序混乱
广东省佛山市三水区西南街道江根村,44,06,07,完整
佛山三水西南街道江根村,44,06,07,省略省
三水区西南街道江根,44,06,07,省略省市
广东三水西南江根,44,06,07,省略市+简称
佛山市三水区西面街道江根村,44,06,07,同音错误
西南街道江根三水区佛山,44,06,07,顺序混乱
广东省佛山市高明区明城镇明阳村,44,06,08,完整
佛山高明明城镇明阳村,44,06,08,省略省
高明区明城镇明阳,44,06,08,省略省市
广东高明明城明阳,44,06,08,省略市+简称
佛山市高名区明城镇明阳村,44,06,08,同音错误
明城镇明阳高明区佛山,44,06,08,顺序混乱
广东省韶关市武江区惠民街道惠民社区,44,02,03,完整
韶关武江惠民街道惠民社区,44,02,03,省略省
武江区惠民街道惠民,44,02,03,省略省市
广东武江惠民惠民,44,02,03,省略市+简称
韶关市伍江区惠民街道惠民社区,44,02,03,同音错误
惠民街道惠民武江区韶关,44,02,03,顺序混乱
广东省韶关市曲江区马坝镇府前社区,44,02,05,完整
韶关曲江马坝镇府前社区,44,02,05,省略省
曲江区马坝镇府前,44,02,05,省略省市
广东曲江马坝府前,44,02,05,省略市+简称
韶关市曲江马镇府前社区,44,02,05,同音错误
马坝镇府前曲江区韶关,44,02,05,顺序混乱
广东省韶关市仁化县丹霞街道高坪社区,44,02,24,完整
韶关仁化丹霞街道高坪社区,44,02,24,省略省
仁化县丹霞街道高坪,44,02,24,省略省市
广东仁化丹霞高坪,44,02,24,省略市+简称
韶关市仁化县丹霞街导高坪社区,44,02,24,同音错误
丹霞街道高坪仁化县韶关,44,02,24,顺序混乱
广东省韶关市乳源瑶族自治县乳城镇云门村,44,02,32,完整
韶关乳源乳城镇云门村,44,02,32,省略省
乳源瑶族自治县乳城镇云门,44,02,32,省略省市
广东乳源乳城云门,44,02,32,省略市+简称
韶关市乳原瑶族自治县乳城镇云门村,44,02,32,同音错误
乳城镇云门乳源瑶族自治县韶关,44,02,32,顺序混乱
广东省江门市蓬江区棠下镇良溪村,44,07,03,完整
江门蓬江棠下镇良溪村,44,07,03,省略省
蓬江区棠下镇良溪,44,07,03,省略省市
广东蓬江棠下良溪,44,07,03,省略市+简称
江门市逢江区棠下镇良溪村,44,07,03,同音错误
棠下镇良溪蓬江区江门,44,07,03,顺序混乱
广东省江门市新会区会城街道惠民社区,44,07,05,完整
江门新会会城街道惠民社区,44,07,05,省略省
新会区会城街道惠民,44,07,05,省略省市
广东新会会城惠民,44,07,05,省略市+简称
江门市新会区会城街导惠民社区,44,07,05,同音错误
会城街道惠民新会区江门,44,07,05,顺序混乱
广东省江门市台山市台城街道环南社区,44,07,81,完整
江门台山台城街道环南社区,44,07,81,省略省
台山市台城街道环南,44,07,81,省略省市
广东台山台城环南,44,07,81,省略市+简称
江门市台山市台成街道环南社区,44,07,81,同音错误
台城街道环南台山市江门,44,07,81,顺序混乱
广东省湛江市赤坎区中华街道社区中心,44,08,02,完整
湛江赤坎中华街道社区中心,44,08,02,省略省
赤坎区中华街道社区,44,08,02,省略省市
广东赤坎中华社区,44,08,02,省略市+简称
湛江市亦坎区中华街道社区中心,44,08,02,同音错误
中华街道社区赤坎区湛江,44,08,02,顺序混乱
广东省湛江市霞山区爱国街道洪屋社区,44,08,03,完整
湛江霞山爱国街道洪屋社区,44,08,03,省略省
霞山区爱国街道洪屋,44,08,03,省略省市
广东霞山爱国洪屋,44,08,03,省略市+简称
湛江市瑕山区爱国街道洪屋社区,44,08,03,同音错误
爱国街道洪屋霞山区湛江,44,08,03,顺序混乱
广东省湛江市遂溪县遂城街道东南社区,44,08,23,完整
湛江遂溪遂城街道东南社区,44,08,23,省略省
遂溪县遂城街道东南,44,08,23,省略省市
广东遂溪遂城东南,44,08,23,省略市+简称
湛江市逐溪县遂城街道东南社区,44,08,23,同音错误
遂城街道东南遂溪县湛江,44,08,23,顺序混乱
广东省茂名市茂南区河东街道物业社区,44,09,02,完整
茂名茂南河东街道物业社区,44,09,02,省略省
茂南区河东街道物业,44,09,02,省略省市
广东茂南河东物业,44,09,02,省略市+简称
茂名市茂南区河乐街道物业社区,44,09,02,同音错误
河东街道物业茂南区茂名,44,09,02,顺序混乱
广东省茂名市电白区水东街道新湖社区,44,09,04,完整
茂名电白水东街道新湖社区,44,09,04,省略省
电白区水东街道新湖,44,09,04,省略省市
广东电白水东新湖,44,09,04,省略市+简称
茂名市电白区水东街导新湖社区,44,09,04,同音错误
水东街道新湖电白区茂名,44,09,04,顺序混乱
广东省茂名市高州市潘州街道南关社区,44,09,81,完整
茂名高州潘州街道南关社区,44,09,81,省略省
高州市潘州街道南关,44,09,81,省略省市
广东高州潘州南关,44,09,81,省略市+简称
茂名市高洲市潘州街道南关社区,44,09,81,同音错误
潘州街道南关高州市茂名,44,09,81,顺序混乱
广东省肇庆市端州区城东街道杏花社区,44,12,02,完整
肇庆端州城东街道杏花社区,44,12,02,省略省
端州区城东街道杏花,44,12,02,省略省市
广东端州城东杏花,44,12,02,省略市+简称
肇庆市瑞州区城东街道杏花社区,44,12,02,同音错误
城东街道杏花端州区肇庆,44,12,02,顺序混乱
广东省肇庆市高要区金渡镇大坑社区,44,12,04,完整
肇庆高要金渡镇大坑社区,44,12,04,省略省
高要区金渡镇大坑,44,12,04,省略省市
广东高要金渡大坑,44,12,04,省略市+简称
肇庆市高要区金度镇大坑社区,44,12,04,同音错误
金渡镇大坑高要区肇庆,44,12,04,顺序混乱
广东省惠州市惠城区江南街道祝屋巷社区,44,13,02,完整
惠州惠城江南街道祝屋巷社区,44,13,02,省略省
惠城区江南街道祝屋巷,44,13,02,省略省市
广东惠州惠城江南祝屋巷,44,13,02,省略市+简称
惠州市慧城区江南街道祝屋巷社区,44,13,02,同音错误
江南街道祝屋巷惠城区惠州,44,13,02,顺序混乱
广东省惠州市惠阳区淡水街道滨河社区,44,13,03,完整
惠州惠阳淡水街道滨河社区,44,13,03,省略省
惠阳区淡水街道滨河,44,13,03,省略省市
广东惠州惠阳淡水滨河,44,13,03,省略市+简称
惠州市惠阳区淡小街道滨河社区,44,13,03,同音错误
淡水街道滨河惠阳区惠州,44,13,03,顺序混乱
广东省惠州市博罗县园洲镇园洲社区,44,13,22,完整
惠州博罗园洲镇园洲社区,44,13,22,省略省
博罗县园洲镇园洲,44,13,22,省略省市
广东博罗园洲园洲,44,13,22,省略市+简称
惠州市博萝县园洲镇园洲社区,44,13,22,同音错误
园洲镇园洲博罗县惠州,44,13,22,顺序混乱
广东省梅州市梅江区金山街道社区中心,44,14,02,完整
梅州梅江金山街道社区中心,44,14,02,省略省
梅江区金山街道社区,44,14,02,省略省市
广东梅州梅江金山社区,44,14,02,省略市+简称
梅州市梅工区金山街道社区中心,44,14,02,同音错误
金山街道社区梅江区梅州,44,14,02,顺序混乱
广东省梅州市兴宁市兴田街道宝华社区,44,14,81,完整
梅州兴宁兴田街道宝华社区,44,14,81,省略省
兴宁市兴田街道宝华,44,14,81,省略省市
广东梅州兴宁兴田宝华,44,14,81,省略市+简称
梅州市兴宁市兴田街导宝华社区,44,14,81,同音错误
兴田街道宝华兴宁市梅州,44,14,81,顺序混乱
广东省汕尾市城区马宫街道金町村,44,15,02,完整
汕尾城区马宫街道金町村,44,15,02,省略省
城区马宫街道金町,44,15,02,省略省市
广东汕尾城区马宫金町,44,15,02,省略市+简称
汕尾市成区马宫街道金町村,44,15,02,同音错误
马宫街道金町城区汕尾,44,15,02,顺序混乱
广东省汕尾市海丰县海城镇城北社区,44,15,21,完整
汕尾海丰海城镇城北社区,44,15,21,省略省
海丰县海城镇城北,44,15,21,省略省市
广东汕尾海丰海城城北,44,15,21,省略市+简称
汕尾市海峰县海城镇城北社区,44,15,21,同音错误
海城镇城北海丰县汕尾,44,15,21,顺序混乱
广东省河源市源城区东埔街道永昌社区,44,16,02,完整
河源源城东埔街道永昌社区,44,16,02,省略省
源城区东埔街道永昌,44,16,02,省略省市
广东河源源城东埔永昌,44,16,02,省略市+简称
河源市原城区东埔街道永昌社区,44,16,02,同音错误
东埔街道永昌源城区河源,44,16,02,顺序混乱
广东省阳江市江城区城东街道马南社区,44,17,02,完整
阳江江城城东街道马南社区,44,17,02,省略省
江城区城东街道马南,44,17,02,省略省市
广东阳江江城城东马南,44,17,02,省略市+简称
阳江市江成区城东街道马南社区,44,17,02,同音错误
城东街道马南江城区阳江,44,17,02,顺序混乱
广东省阳江市阳西县织篢镇西湖社区,44,17,21,完整
阳江阳西织篢镇西湖社区,44,17,21,省略省
阳西县织篢镇西湖,44,17,21,省略省市
广东阳江阳西织篢西湖,44,17,21,省略市+简称
阳江市阳西县织簧镇西湖社区,44,17,21,同音错误
织篢镇西湖阳西县阳江,44,17,21,顺序混乱
广东省清远市清城区凤城街道麦围社区,44,18,02,完整
清远清城凤城街道麦围社区,44,18,02,省略省
清城区凤城街道麦围,44,18,02,省略省市
广东清远清城凤城麦围,44,18,02,省略市+简称
清远市清成区凤城街道麦围社区,44,18,02,同音错误
凤城街道麦围清城区清远,44,18,02,顺序混乱
广东省清远市连山壮族瑶族自治县吉田镇金山社区,44,18,25,完整
清远连山吉田镇金山社区,44,18,25,省略省
连山壮族瑶族自治县吉田镇金山,44,18,25,省略省市
广东清远连山吉田金山,44,18,25,省略市+简称
清远市连珊壮族瑶族自治县吉田镇金山社区,44,18,25,同音错误
吉田镇金山连山壮族瑶族自治县清远,44,18,25,顺序混乱
广东省潮州市湘桥区桥东街道下津村,44,51,02,完整
潮州湘桥桥东街道下津村,44,51,02,省略省
湘桥区桥东街道下津,44,51,02,省略省市
广东潮州湘桥桥东下津,44,51,02,省略市+简称
潮州市湘乔区桥东街道下津村,44,51,02,同音错误
桥东街道下津湘桥区潮州,44,51,02,顺序混乱
广东省揭阳市榕城区梅云街道何厝社区,44,52,02,完整
揭阳榕城梅云街道何厝社区,44,52,02,省略省
榕城区梅云街道何厝,44,52,02,省略省市
广东揭阳榕城梅云何厝,44,52,02,省略市+简称
揭阳市溶城区梅云街道何厝社区,44,52,02,同音错误
梅云街道何厝榕城区揭阳,44,52,02,顺序混乱
广东省云浮市云城区思劳镇城村,44,53,02,完整
云浮云城思劳镇城村,44,53,02,省略省
云城区思劳镇城,44,53,02,省略省市
广东云浮云城思劳城,44,53,02,省略市+简称
云浮市云成区思劳镇城村,44,53,02,同音错误
思劳镇城村云城区云浮,44,53,02,顺序混乱
城区马宫街道金町村,,,02,歧义
高新区软件大道1号,,,02,歧义
新区科技路88号,,,02,歧义
江西省南昌市东湖区墩子塘街道叠山路100号,36,01,02,完整
南昌东湖董家窑街道南京西路25号,36,01,02,省略省
东湖区百花洲街道小金台社区,36,01,02,省略省市
东胡区豫章街道二经路8号,36,01,02,同音错误
